,date,0
1020,2017-11-30,0.0
1021,2017-12-01,0.0
1022,2017-12-04,0.0
1023,2017-12-05,0.0
1024,2017-12-06,0.0
1025,2017-12-07,0.0
1026,2017-12-08,0.0
1027,2017-12-11,0.0
1028,2017-12-12,0.0
1029,2017-12-13,0.0
1030,2017-12-14,0.0
1031,2017-12-15,0.0
1032,2017-12-18,10000000.0
1033,2017-12-19,10000000.0
1034,2017-12-20,10000000.0
1035,2017-12-21,10000000.0
1036,2017-12-22,10000000.0
1037,2017-12-25,10000000.0
1038,2017-12-26,10000000.0
1039,2017-12-27,10000000.0
1040,2017-12-28,10000000.0
1041,2017-12-29,10000000.0
1042,2018-01-01,10000000.0
1043,2018-01-02,10000000.0
1044,2018-01-03,10000000.0
1045,2018-01-04,10000000.0
1046,2018-01-05,10000000.0
1047,2018-01-08,10000000.0
1048,2018-01-09,10000000.0
1049,2018-01-10,10000000.0
1050,2018-01-11,10000000.0
1051,2018-01-12,10000000.0
1052,2018-01-15,10000000.0
1053,2018-01-16,10000000.0
1054,2018-01-17,10000000.0
1055,2018-01-18,10000000.0
1056,2018-01-19,10000000.0
1057,2018-01-22,10000000.0
1058,2018-01-23,10000000.0
1059,2018-01-24,10000000.0
1060,2018-01-25,10000000.0
1061,2018-01-26,10000000.0
1062,2018-01-29,10000000.0
1063,2018-01-30,10000000.0
1064,2018-01-31,10000000.0
1065,2018-02-01,10000000.0
1066,2018-02-02,10000000.0
1067,2018-02-05,10000000.0
1068,2018-02-06,10000000.0
1069,2018-02-07,10000000.0
1070,2018-02-08,10000000.0
1071,2018-02-09,10000000.0
1072,2018-02-12,10000000.0
1073,2018-02-13,10000000.0
1074,2018-02-14,10000000.0
1075,2018-02-15,10000000.0
1076,2018-02-16,10000000.0
1077,2018-02-19,10000000.0
1078,2018-02-20,10000000.0
1079,2018-02-21,10000000.0
1080,2018-02-22,10000000.0
1081,2018-02-23,10000000.0
1082,2018-02-26,10000000.0
1083,2018-02-27,10000000.0
1084,2018-02-28,10000000.0
1085,2018-03-01,10000000.0
1086,2018-03-02,10000000.0
1087,2018-03-05,10000000.0
1088,2018-03-06,10000000.0
1089,2018-03-07,10000000.0
1090,2018-03-08,0.0
1091,2018-03-09,0.0
1092,2018-03-12,0.0
1093,2018-03-13,0.0
1094,2018-03-14,0.0
1095,2018-03-15,0.0
1096,2018-03-16,0.0
1097,2018-03-19,0.0
1098,2018-03-20,0.0
1099,2018-03-21,0.0
1100,2018-03-22,0.0
1101,2018-03-23,0.0
1102,2018-03-26,0.0
1103,2018-03-27,0.0
1104,2018-03-28,0.0
1105,2018-03-29,0.0
1106,2018-03-30,0.0
1107,2018-04-02,0.0
1108,2018-04-03,0.0
1109,2018-04-04,0.0
1110,2018-04-05,0.0
1111,2018-04-06,0.0
1112,2018-04-09,10000000.0
1113,2018-04-10,0.0
1114,2018-04-11,0.0
1115,2018-04-12,0.0
1116,2018-04-13,0.0
1117,2018-04-16,0.0
1118,2018-04-17,0.0
1119,2018-04-18,0.0
1120,2018-04-19,0.0
1121,2018-04-20,0.0
1122,2018-04-23,0.0
1123,2018-04-24,10000000.0
1124,2018-04-25,0.0
1125,2018-04-26,10000000.0
1126,2018-04-27,10000000.0
1127,2018-04-30,10000000.0
1128,2018-05-01,10000000.0
1129,2018-05-02,10000000.0
1130,2018-05-03,10000000.0
1131,2018-05-04,10000000.0
1132,2018-05-07,10000000.000000002
1133,2018-05-08,10000000.0
1134,2018-05-09,10000000.0
1135,2018-05-10,9999999.999999998
1136,2018-05-11,10000000.0
1137,2018-05-14,10000000.0
1138,2018-05-15,10000000.0
1139,2018-05-16,10000000.0
1140,2018-05-17,0.0
1141,2018-05-18,0.0
1142,2018-05-21,10000000.0
1143,2018-05-22,10000000.0
1144,2018-05-23,10000000.0
1145,2018-05-24,10000000.0
1146,2018-05-25,10000000.0
1147,2018-05-28,10000000.0
1148,2018-05-29,10000000.0
1149,2018-05-30,10000000.0
1150,2018-05-31,10000000.0
1151,2018-06-01,10000000.0
1152,2018-06-04,10000000.0
1153,2018-06-05,10000000.0
1154,2018-06-06,10000000.0
1155,2018-06-07,10000000.0
1156,2018-06-08,9999999.999999998
1157,2018-06-11,10000000.0
1158,2018-06-12,10000000.000000002
1159,2018-06-13,10000000.0
1160,2018-06-14,10000000.0
1161,2018-06-15,10000000.0
1162,2018-06-18,10000000.0
1163,2018-06-19,10000000.0
1164,2018-06-20,10000000.0
1165,2018-06-21,10000000.0
1166,2018-06-22,10000000.0
1167,2018-06-25,10000000.0
1168,2018-06-26,10000000.0
1169,2018-06-27,10000000.0
1170,2018-06-28,10000000.0
1171,2018-06-29,10000000.0
1172,2018-07-02,10000000.0
1173,2018-07-03,10000000.0
1174,2018-07-04,10000000.0
1175,2018-07-05,10000000.0
1176,2018-07-06,10000000.0
1177,2018-07-09,10000000.0
1178,2018-07-10,10000000.0
1179,2018-07-11,10000000.0
1180,2018-07-12,10000000.0
1181,2018-07-13,9999999.999999998
1182,2018-07-16,0.0
1183,2018-07-17,0.0
1184,2018-07-18,0.0
1185,2018-07-19,0.0
1186,2018-07-20,10000000.0
1187,2018-07-23,10000000.0
1188,2018-07-24,0.0
1189,2018-07-25,10000000.0
1190,2018-07-26,10000000.0
1191,2018-07-27,10000000.0
1192,2018-07-30,10000000.0
1193,2018-07-31,10000000.0
1194,2018-08-01,10000000.0
1195,2018-08-02,10000000.0
1196,2018-08-03,10000000.0
1197,2018-08-06,10000000.0
1198,2018-08-07,10000000.0
1199,2018-08-08,10000000.0
1200,2018-08-09,10000000.0
1201,2018-08-10,10000000.0
1202,2018-08-13,10000000.0
1203,2018-08-14,10000000.0
1204,2018-08-15,10000000.0
1205,2018-08-16,10000000.0
1206,2018-08-17,10000000.0
1207,2018-08-20,10000000.0
1208,2018-08-21,10000000.0
1209,2018-08-22,10000000.0
1210,2018-08-23,10000000.0
1211,2018-08-24,10000000.0
1212,2018-08-27,10000000.0
1213,2018-08-28,10000000.0
1214,2018-08-29,10000000.0
1215,2018-08-30,10000000.0
1216,2018-08-31,0.0
1217,2018-09-03,0.0
1218,2018-09-04,0.0
1219,2018-09-05,0.0
1220,2018-09-06,0.0
1221,2018-09-07,0.0
1222,2018-09-10,0.0
1223,2018-09-11,0.0
1224,2018-09-12,0.0
1225,2018-09-13,10000000.0
1226,2018-09-14,10000000.0
1227,2018-09-17,10000000.0
1228,2018-09-18,10000000.0
1229,2018-09-19,10000000.0
1230,2018-09-20,10000000.0
1231,2018-09-21,10000000.0
1232,2018-09-24,10000000.0
1233,2018-09-25,10000000.0
1234,2018-09-26,10000000.0
1235,2018-09-27,10000000.0
1236,2018-09-28,10000000.0
1237,2018-10-01,10000000.0
1238,2018-10-02,10000000.0
1239,2018-10-03,10000000.0
1240,2018-10-04,10000000.0
1241,2018-10-05,10000000.0
1242,2018-10-08,10000000.0
1243,2018-10-09,10000000.0
1244,2018-10-10,10000000.0
1245,2018-10-11,10000000.0
1246,2018-10-12,10000000.0
1247,2018-10-15,10000000.0
1248,2018-10-16,10000000.0
1249,2018-10-17,0.0
1250,2018-10-18,0.0
1251,2018-10-19,0.0
1252,2018-10-22,0.0
1253,2018-10-23,0.0
1254,2018-10-24,0.0
1255,2018-10-25,0.0
1256,2018-10-26,0.0
1257,2018-10-29,0.0
1258,2018-10-30,0.0
1259,2018-10-31,0.0
1260,2018-11-01,0.0
1261,2018-11-02,0.0
1262,2018-11-05,0.0
1263,2018-11-06,0.0
1264,2018-11-07,0.0
1265,2018-11-08,0.0
1266,2018-11-09,0.0
1267,2018-11-12,0.0
1268,2018-11-13,0.0
1269,2018-11-14,0.0
1270,2018-11-15,0.0
1271,2018-11-16,0.0
1272,2018-11-19,0.0
1273,2018-11-20,0.0
1274,2018-11-21,0.0
1275,2018-11-22,0.0
1276,2018-11-23,0.0
1277,2018-11-26,0.0
1278,2018-11-27,0.0
1279,2018-11-28,0.0
1280,2018-11-29,0.0
1281,2018-11-30,0.0
1282,2018-12-03,0.0
1283,2018-12-04,0.0
1284,2018-12-05,0.0
1285,2018-12-06,0.0
1286,2018-12-07,0.0
1287,2018-12-10,0.0
1288,2018-12-11,0.0
1289,2018-12-12,0.0
1290,2018-12-13,0.0
1291,2018-12-14,0.0
1292,2018-12-17,0.0
1293,2018-12-18,0.0
1294,2018-12-19,0.0
1295,2018-12-20,0.0
1296,2018-12-21,0.0
1297,2018-12-24,10000000.0
1298,2018-12-25,10000000.0
1299,2018-12-26,10000000.0
1300,2018-12-27,10000000.0
1301,2018-12-28,10000000.0
1302,2018-12-31,10000000.0
1303,2019-01-01,10000000.0
1304,2019-01-02,10000000.0
1305,2019-01-03,10000000.0
1306,2019-01-04,10000000.0
1307,2019-01-07,10000000.0
1308,2019-01-08,10000000.0
1309,2019-01-09,10000000.0
1310,2019-01-10,10000000.0
1311,2019-01-11,10000000.0
1312,2019-01-14,10000000.0
1313,2019-01-15,10000000.0
1314,2019-01-16,10000000.0
1315,2019-01-17,10000000.0
1316,2019-01-18,10000000.0
1317,2019-01-21,10000000.0
1318,2019-01-22,10000000.0
1319,2019-01-23,10000000.0
1320,2019-01-24,10000000.0
1321,2019-01-25,10000000.0
1322,2019-01-28,10000000.0
1323,2019-01-29,10000000.0
1324,2019-01-30,10000000.0
1325,2019-01-31,10000000.0
1326,2019-02-01,10000000.0
1327,2019-02-04,10000000.0
1328,2019-02-05,10000000.0
1329,2019-02-06,10000000.0
1330,2019-02-07,10000000.0
1331,2019-02-08,10000000.0
1332,2019-02-11,10000000.0
1333,2019-02-12,10000000.0
1334,2019-02-13,10000000.0
1335,2019-02-14,10000000.0
1336,2019-02-15,10000000.0
1337,2019-02-18,10000000.0
1338,2019-02-19,10000000.0
1339,2019-02-20,10000000.0
1340,2019-02-21,10000000.0
1341,2019-02-22,10000000.0
1342,2019-02-25,10000000.0
1343,2019-02-26,10000000.0
1344,2019-02-27,10000000.0
1345,2019-02-28,10000000.0
1346,2019-03-01,10000000.0
1347,2019-03-04,10000000.0
1348,2019-03-05,10000000.0
1349,2019-03-06,10000000.0
1350,2019-03-07,10000000.0
1351,2019-03-08,10000000.0
1352,2019-03-11,10000000.0
1353,2019-03-12,10000000.0
1354,2019-03-13,10000000.0
1355,2019-03-14,10000000.0
1356,2019-03-15,0.0
1357,2019-03-18,0.0
1358,2019-03-19,0.0
1359,2019-03-20,0.0
1360,2019-03-21,0.0
1361,2019-03-22,10000000.0
1362,2019-03-25,10000000.0
1363,2019-03-26,10000000.0
1364,2019-03-27,10000000.0
1365,2019-03-28,10000000.0
1366,2019-03-29,10000000.0
1367,2019-04-01,10000000.0
1368,2019-04-02,10000000.0
1369,2019-04-03,10000000.0
1370,2019-04-04,10000000.0
1371,2019-04-05,10000000.0
1372,2019-04-08,10000000.0
1373,2019-04-09,10000000.0
1374,2019-04-10,10000000.0
1375,2019-04-11,10000000.0
1376,2019-04-12,10000000.0
1377,2019-04-15,10000000.0
1378,2019-04-16,10000000.0
1379,2019-04-17,10000000.0
1380,2019-04-18,10000000.0
1381,2019-04-19,10000000.0
1382,2019-04-22,10000000.0
1383,2019-04-23,10000000.0
1384,2019-04-24,10000000.0
1385,2019-04-25,10000000.0
1386,2019-04-26,10000000.0
1387,2019-04-29,10000000.0
1388,2019-04-30,10000000.0
1389,2019-05-01,10000000.0
1390,2019-05-02,10000000.0
1391,2019-05-03,10000000.0
1392,2019-05-06,10000000.0
1393,2019-05-07,10000000.0
1394,2019-05-08,10000000.0
1395,2019-05-09,10000000.0
1396,2019-05-10,10000000.0
1397,2019-05-13,10000000.0
1398,2019-05-14,10000000.0
1399,2019-05-15,10000000.0
1400,2019-05-16,10000000.0
1401,2019-05-17,10000000.0
1402,2019-05-20,10000000.0
1403,2019-05-21,10000000.0
1404,2019-05-22,10000000.0
1405,2019-05-23,10000000.0
1406,2019-05-24,10000000.0
1407,2019-05-27,10000000.0
1408,2019-05-28,10000000.0
1409,2019-05-29,10000000.0
1410,2019-05-30,10000000.0
1411,2019-05-31,10000000.0
1412,2019-06-03,10000000.0
1413,2019-06-04,0.0
1414,2019-06-05,0.0
1415,2019-06-06,0.0
1416,2019-06-07,0.0
1417,2019-06-10,0.0
1418,2019-06-11,0.0
1419,2019-06-12,0.0
1420,2019-06-13,0.0
1421,2019-06-14,0.0
1422,2019-06-17,0.0
1423,2019-06-18,0.0
1424,2019-06-19,0.0
1425,2019-06-20,0.0
1426,2019-06-21,0.0
1427,2019-06-24,10000000.0
1428,2019-06-25,10000000.0
1429,2019-06-26,0.0
1430,2019-06-27,0.0
1431,2019-06-28,0.0
1432,2019-07-01,10000000.0
1433,2019-07-02,10000000.0
1434,2019-07-03,10000000.0
1435,2019-07-04,10000000.0
1436,2019-07-05,9999999.999999998
1437,2019-07-08,10000000.0
1438,2019-07-09,0.0
1439,2019-07-10,0.0
1440,2019-07-11,0.0
1441,2019-07-12,0.0
1442,2019-07-15,0.0
1443,2019-07-16,0.0
1444,2019-07-17,0.0
1445,2019-07-18,0.0
1446,2019-07-19,0.0
1447,2019-07-22,0.0
1448,2019-07-23,10000000.0
1449,2019-07-24,10000000.0
1450,2019-07-25,0.0
1451,2019-07-26,0.0
1452,2019-07-29,0.0
1453,2019-07-30,0.0
1454,2019-07-31,0.0
1455,2019-08-01,0.0
1456,2019-08-02,0.0
1457,2019-08-05,0.0
1458,2019-08-06,0.0
1459,2019-08-07,0.0
1460,2019-08-08,0.0
1461,2019-08-09,0.0
1462,2019-08-12,0.0
1463,2019-08-13,0.0
1464,2019-08-14,0.0
1465,2019-08-15,10000000.0
1466,2019-08-16,10000000.0
1467,2019-08-19,10000000.0
1468,2019-08-20,10000000.0
1469,2019-08-21,10000000.0
1470,2019-08-22,10000000.0
1471,2019-08-23,0.0
1472,2019-08-26,0.0
1473,2019-08-27,0.0
1474,2019-08-28,0.0
1475,2019-08-29,0.0
1476,2019-08-30,0.0
1477,2019-09-02,0.0
1478,2019-09-03,0.0
1479,2019-09-04,0.0
1480,2019-09-05,0.0
1481,2019-09-06,0.0
1482,2019-09-09,0.0
1483,2019-09-10,0.0
1484,2019-09-11,0.0
1485,2019-09-12,0.0
1486,2019-09-13,0.0
1487,2019-09-16,0.0
1488,2019-09-17,0.0
1489,2019-09-18,0.0
1490,2019-09-19,0.0
1491,2019-09-20,0.0
1492,2019-09-23,0.0
1493,2019-09-24,0.0
1494,2019-09-25,0.0
1495,2019-09-26,0.0
1496,2019-09-27,0.0
1497,2019-09-30,0.0
1498,2019-10-01,0.0
1499,2019-10-02,0.0
1500,2019-10-03,0.0
1501,2019-10-04,0.0
1502,2019-10-07,0.0
1503,2019-10-08,0.0
1504,2019-10-09,0.0
1505,2019-10-10,0.0
1506,2019-10-11,0.0
1507,2019-10-14,0.0
1508,2019-10-15,0.0
1509,2019-10-16,0.0
1510,2019-10-17,0.0
1511,2019-10-18,0.0
1512,2019-10-21,0.0
1513,2019-10-22,0.0
1514,2019-10-23,0.0
1515,2019-10-24,0.0
1516,2019-10-25,0.0
1517,2019-10-28,0.0
1518,2019-10-29,0.0
1519,2019-10-30,0.0
1520,2019-10-31,0.0
1521,2019-11-01,0.0
1522,2019-11-04,0.0
1523,2019-11-05,0.0
1524,2019-11-06,0.0
1525,2019-11-07,0.0
1526,2019-11-08,0.0
1527,2019-11-11,0.0
1528,2019-11-12,10000000.0
1529,2019-11-13,10000000.0
1530,2019-11-14,10000000.0
1531,2019-11-15,10000000.0
1532,2019-11-18,10000000.0
1533,2019-11-19,10000000.0
1534,2019-11-20,10000000.0
1535,2019-11-21,10000000.0
1536,2019-11-22,10000000.0
1537,2019-11-25,10000000.0
1538,2019-11-26,10000000.0
1539,2019-11-27,10000000.0
1540,2019-11-28,10000000.0
1541,2019-11-29,10000000.0
1542,2019-12-02,10000000.0
1543,2019-12-03,9999999.999999998
1544,2019-12-04,10000000.0
1545,2019-12-05,10000000.0
1546,2019-12-06,10000000.0
1547,2019-12-09,10000000.0
1548,2019-12-10,10000000.0
1549,2019-12-11,10000000.0
1550,2019-12-12,10000000.0
1551,2019-12-13,10000000.0
1552,2019-12-16,10000000.0
1553,2019-12-17,10000000.0
1554,2019-12-18,10000000.0
1555,2019-12-19,10000000.0
1556,2019-12-20,10000000.0
1557,2019-12-23,10000000.0
1558,2019-12-24,10000000.0
1559,2019-12-25,10000000.0
1560,2019-12-26,10000000.0
1561,2019-12-27,10000000.0
1562,2019-12-30,10000000.0
1563,2019-12-31,10000000.0
1564,2020-01-01,10000000.0
1565,2020-01-02,10000000.0
1566,2020-01-03,10000000.0
1567,2020-01-06,10000000.0
1568,2020-01-07,10000000.0
1569,2020-01-08,10000000.0
1570,2020-01-09,10000000.0
1571,2020-01-10,10000000.0
1572,2020-01-13,10000000.0
1573,2020-01-14,10000000.0
1574,2020-01-15,10000000.0
1575,2020-01-16,10000000.0
1576,2020-01-17,10000000.0
1577,2020-01-20,10000000.0
1578,2020-01-21,10000000.0
1579,2020-01-22,10000000.0
1580,2020-01-23,10000000.0
1581,2020-01-24,10000000.0
1582,2020-01-27,10000000.0
1583,2020-01-28,10000000.0
1584,2020-01-29,10000000.0
1585,2020-01-30,10000000.0
1586,2020-01-31,10000000.0
1587,2020-02-03,0.0
1588,2020-02-04,0.0
1589,2020-02-05,0.0
1590,2020-02-06,0.0
1591,2020-02-07,0.0
1592,2020-02-10,0.0
1593,2020-02-11,0.0
1594,2020-02-12,0.0
1595,2020-02-13,0.0
1596,2020-02-14,0.0
1597,2020-02-17,0.0
1598,2020-02-18,0.0
1599,2020-02-19,0.0
1600,2020-02-20,0.0
1601,2020-02-21,0.0
1602,2020-02-24,0.0
1603,2020-02-25,0.0
1604,2020-02-26,0.0
1605,2020-02-27,0.0
1606,2020-02-28,0.0
1607,2020-03-02,0.0
1608,2020-03-03,0.0
1609,2020-03-04,0.0
1610,2020-03-05,0.0
1611,2020-03-06,0.0
1612,2020-03-09,0.0
1613,2020-03-10,0.0
1614,2020-03-11,0.0
1615,2020-03-12,0.0
1616,2020-03-13,0.0
1617,2020-03-16,0.0
1618,2020-03-17,0.0
1619,2020-03-18,0.0
1620,2020-03-19,0.0
1621,2020-03-20,0.0
1622,2020-03-23,0.0
1623,2020-03-24,0.0
1624,2020-03-25,0.0
1625,2020-03-26,0.0
1626,2020-03-27,0.0
1627,2020-03-30,0.0
1628,2020-03-31,0.0
1629,2020-04-01,0.0
1630,2020-04-02,0.0
1631,2020-04-03,0.0
1632,2020-04-06,0.0
1633,2020-04-07,0.0
1634,2020-04-08,0.0
1635,2020-04-09,0.0
1636,2020-04-10,0.0
1637,2020-04-13,0.0
1638,2020-04-14,0.0
1639,2020-04-15,0.0
1640,2020-04-16,0.0
1641,2020-04-17,0.0
1642,2020-04-20,0.0
1643,2020-04-21,0.0
1644,2020-04-22,0.0
1645,2020-04-23,0.0
1646,2020-04-24,0.0
1647,2020-04-27,0.0
1648,2020-04-28,0.0
1649,2020-04-29,0.0
1650,2020-04-30,0.0
1651,2020-05-01,0.0
1652,2020-05-04,0.0
1653,2020-05-05,0.0
1654,2020-05-06,0.0
1655,2020-05-07,0.0
1656,2020-05-08,0.0
1657,2020-05-11,0.0
1658,2020-05-12,0.0
1659,2020-05-13,0.0
1660,2020-05-14,0.0
1661,2020-05-15,0.0
1662,2020-05-18,0.0
1663,2020-05-19,0.0
1664,2020-05-20,0.0
1665,2020-05-21,0.0
1666,2020-05-22,0.0
1667,2020-05-25,0.0
1668,2020-05-26,0.0
1669,2020-05-27,0.0
1670,2020-05-28,0.0
1671,2020-05-29,0.0
1672,2020-06-01,0.0
1673,2020-06-02,0.0
1674,2020-06-03,0.0
1675,2020-06-04,0.0
1676,2020-06-05,0.0
1677,2020-06-08,0.0
1678,2020-06-09,0.0
1679,2020-06-10,0.0
1680,2020-06-11,0.0
1681,2020-06-12,0.0
1682,2020-06-15,0.0
1683,2020-06-16,0.0
1684,2020-06-17,0.0
1685,2020-06-18,0.0
1686,2020-06-19,0.0
1687,2020-06-22,0.0
1688,2020-06-23,0.0
1689,2020-06-24,0.0
1690,2020-06-25,0.0
1691,2020-06-26,0.0
1692,2020-06-29,0.0
1693,2020-06-30,0.0
1694,2020-07-01,0.0
1695,2020-07-02,0.0
1696,2020-07-03,0.0
1697,2020-07-06,0.0
1698,2020-07-07,10000000.0
1699,2020-07-08,10000000.0
1700,2020-07-09,10000000.0
1701,2020-07-10,10000000.0
1702,2020-07-13,10000000.0
1703,2020-07-14,10000000.0
1704,2020-07-15,10000000.0
1705,2020-07-16,10000000.0
1706,2020-07-17,10000000.0
1707,2020-07-20,10000000.0
1708,2020-07-21,10000000.0
1709,2020-07-22,10000000.0
1710,2020-07-23,10000000.0
1711,2020-07-24,10000000.0
1712,2020-07-27,10000000.0
1713,2020-07-28,10000000.0
1714,2020-07-29,10000000.0
1715,2020-07-30,10000000.0
1716,2020-07-31,10000000.0
1717,2020-08-03,10000000.0
1718,2020-08-04,10000000.0
1719,2020-08-05,10000000.0
1720,2020-08-06,10000000.0
1721,2020-08-07,10000000.0
1722,2020-08-10,10000000.0
1723,2020-08-11,10000000.0
1724,2020-08-12,10000000.0
1725,2020-08-13,10000000.0
1726,2020-08-14,10000000.0
1727,2020-08-17,10000000.0
1728,2020-08-18,10000000.0
1729,2020-08-19,10000000.0
1730,2020-08-20,10000000.0
1731,2020-08-21,10000000.0
1732,2020-08-24,10000000.0
1733,2020-08-25,10000000.0
1734,2020-08-26,10000000.0
1735,2020-08-27,10000000.0
1736,2020-08-28,10000000.0
1737,2020-08-31,10000000.0
1738,2020-09-01,10000000.0
1739,2020-09-02,10000000.0
1740,2020-09-03,10000000.0
1741,2020-09-04,10000000.0
1742,2020-09-07,10000000.0
1743,2020-09-08,10000000.0
1744,2020-09-09,10000000.0
1745,2020-09-10,10000000.0
1746,2020-09-11,10000000.0
1747,2020-09-14,10000000.0
1748,2020-09-15,10000000.0
1749,2020-09-16,10000000.0
1750,2020-09-17,10000000.0
1751,2020-09-18,10000000.0
1752,2020-09-21,10000000.0
1753,2020-09-22,10000000.0
1754,2020-09-23,10000000.0
1755,2020-09-24,10000000.0
1756,2020-09-25,10000000.0
1757,2020-09-28,10000000.0
1758,2020-09-29,10000000.0
1759,2020-09-30,10000000.0
1760,2020-10-01,10000000.0
1761,2020-10-02,10000000.0
1762,2020-10-05,10000000.0
1763,2020-10-06,10000000.0
1764,2020-10-07,10000000.0
1765,2020-10-08,10000000.0
1766,2020-10-09,10000000.0
1767,2020-10-12,10000000.0
1768,2020-10-13,10000000.0
1769,2020-10-14,10000000.0
1770,2020-10-15,10000000.0
1771,2020-10-16,10000000.0
1772,2020-10-19,10000000.0
1773,2020-10-20,10000000.0
1774,2020-10-21,10000000.0
1775,2020-10-22,10000000.0
1776,2020-10-23,10000000.0
1777,2020-10-26,10000000.0
1778,2020-10-27,10000000.0
1779,2020-10-28,10000000.0
1780,2020-10-29,10000000.0
1781,2020-10-30,10000000.0
1782,2020-11-02,10000000.0
1783,2020-11-03,10000000.0
1784,2020-11-04,10000000.0
1785,2020-11-05,10000000.0
1786,2020-11-06,10000000.0
1787,2020-11-09,10000000.0
1788,2020-11-10,10000000.0
1789,2020-11-11,10000000.0
1790,2020-11-12,10000000.0
1791,2020-11-13,10000000.0
1792,2020-11-16,10000000.0
1793,2020-11-17,10000000.0
1794,2020-11-18,10000000.0
1795,2020-11-19,9999999.999999998
1796,2020-11-20,10000000.0
1797,2020-11-23,10000000.0
1798,2020-11-24,10000000.0
1799,2020-11-25,10000000.0
1800,2020-11-26,10000000.0
1801,2020-11-27,10000000.0
1802,2020-11-30,10000000.000000002
1803,2020-12-01,10000000.0
1804,2020-12-02,10000000.0
1805,2020-12-03,10000000.0
1806,2020-12-04,10000000.0
1807,2020-12-07,10000000.0
1808,2020-12-08,10000000.0
1809,2020-12-09,10000000.0
1810,2020-12-10,10000000.0
1811,2020-12-11,10000000.0
1812,2020-12-14,10000000.0
1813,2020-12-15,0.0
1814,2020-12-16,0.0
1815,2020-12-17,0.0
1816,2020-12-18,0.0
1817,2020-12-21,0.0
1818,2020-12-22,0.0
1819,2020-12-23,0.0
1820,2020-12-24,0.0
1821,2020-12-25,0.0
1822,2020-12-28,0.0
1823,2020-12-29,0.0
1824,2020-12-30,0.0
1825,2020-12-31,0.0
1826,2021-01-01,0.0
1827,2021-01-04,0.0
1828,2021-01-05,0.0
1829,2021-01-06,0.0
1830,2021-01-07,0.0
1831,2021-01-08,0.0
1832,2021-01-11,0.0
1833,2021-01-12,0.0
1834,2021-01-13,0.0
1835,2021-01-14,0.0
1836,2021-01-15,0.0
1837,2021-01-18,0.0
1838,2021-01-19,0.0
1839,2021-01-20,0.0
1840,2021-01-21,0.0
1841,2021-01-22,10000000.0
1842,2021-01-25,10000000.0
1843,2021-01-26,0.0
1844,2021-01-27,10000000.0
1845,2021-01-28,10000000.0
1846,2021-01-29,10000000.0
1847,2021-02-01,10000000.0
1848,2021-02-02,10000000.0
1849,2021-02-03,10000000.0
1850,2021-02-04,10000000.0
1851,2021-02-05,10000000.0
1852,2021-02-08,10000000.000000002
1853,2021-02-09,10000000.0
1854,2021-02-10,10000000.0
1855,2021-02-11,10000000.0
1856,2021-02-12,10000000.0
1857,2021-02-15,10000000.0
1858,2021-02-16,10000000.0
1859,2021-02-17,10000000.0
1860,2021-02-18,10000000.0
1861,2021-02-19,10000000.0
1862,2021-02-22,10000000.0
1863,2021-02-23,10000000.0
1864,2021-02-24,10000000.0
1865,2021-02-25,10000000.0
1866,2021-02-26,10000000.0
1867,2021-03-01,10000000.0
1868,2021-03-02,10000000.0
1869,2021-03-03,10000000.0
1870,2021-03-04,10000000.0
1871,2021-03-05,10000000.0
1872,2021-03-08,10000000.0
1873,2021-03-09,10000000.0
1874,2021-03-10,10000000.0
1875,2021-03-11,10000000.0
1876,2021-03-12,10000000.0
1877,2021-03-15,10000000.0
1878,2021-03-16,10000000.0
1879,2021-03-17,10000000.0
1880,2021-03-18,10000000.0
1881,2021-03-19,10000000.0
1882,2021-03-22,10000000.0
1883,2021-03-23,0.0
1884,2021-03-24,0.0
1885,2021-03-25,0.0
1886,2021-03-26,0.0
1887,2021-03-29,0.0
1888,2021-03-30,0.0
1889,2021-03-31,0.0
1890,2021-04-01,0.0
1891,2021-04-02,0.0
1892,2021-04-05,0.0
1893,2021-04-06,0.0
1894,2021-04-07,0.0
1895,2021-04-08,0.0
1896,2021-04-09,0.0
1897,2021-04-12,0.0
1898,2021-04-13,0.0
1899,2021-04-14,0.0
1900,2021-04-15,0.0
1901,2021-04-16,0.0
1902,2021-04-19,0.0
1903,2021-04-20,0.0
1904,2021-04-21,0.0
1905,2021-04-22,0.0
1906,2021-04-23,10000000.0
1907,2021-04-26,10000000.0
1908,2021-04-27,10000000.0
1909,2021-04-28,10000000.0
1910,2021-04-29,10000000.0
1911,2021-04-30,10000000.0
1912,2021-05-03,10000000.0
1913,2021-05-04,10000000.0
1914,2021-05-05,10000000.0
1915,2021-05-06,10000000.0
1916,2021-05-07,10000000.0
1917,2021-05-10,10000000.0
1918,2021-05-11,10000000.0
1919,2021-05-12,10000000.0
1920,2021-05-13,10000000.0
1921,2021-05-14,10000000.0
1922,2021-05-17,10000000.0
1923,2021-05-18,10000000.0
1924,2021-05-19,10000000.0
1925,2021-05-20,10000000.0
1926,2021-05-21,0.0
1927,2021-05-24,0.0
1928,2021-05-25,0.0
1929,2021-05-26,0.0
1930,2021-05-27,0.0
1931,2021-05-28,0.0
1932,2021-05-31,0.0
1933,2021-06-01,0.0
1934,2021-06-02,0.0
1935,2021-06-03,10000000.0
1936,2021-06-04,10000000.0
1937,2021-06-07,10000000.0
1938,2021-06-08,10000000.0
1939,2021-06-09,10000000.0
1940,2021-06-10,10000000.0
